collection_name,level_name,level_width,level_height,layout,num_boxes,sokobanonline__likes,sokobanonline__dislikes,sokobanonline__num_played,sokobanonline__num_solved,sokobanonline__uniquely_solved,sokobanonline__shortest_solution,sokobanonline__top_solutions
Microban,84,12,10,"['########', '#  ... #', '#  ### ##', '#  # $  #', '## #@$  #', ' # # $  #', ' # ### #####', ' #         #', ' #   ###   #', ' ##### #####']",3,10,0,495,348,236,201,"[{'ranked': 1, 'steps': 201, 'num_players': 52}, {'ranked': 2, 'steps': 203, 'num_players': 7}, {'ranked': 3, 'steps': 205, 'num_players': 17}, {'ranked': 4, 'steps': 207, 'num_players': 8}, {'ranked': 5, 'steps': 209, 'num_players': 2}, {'ranked': 6, 'steps': 211, 'num_players': 3}, {'ranked': 7, 'steps': 213, 'num_players': 1}, {'ranked': 8, 'steps': 215, 'num_players': 11}, {'ranked': 9, 'steps': 217, 'num_players': 11}, {'ranked': 10, 'steps': 219, 'num_players': 32}]"
Microban,85,11,11,"['       ####', ' #######  #', ' # $      #', ' #   $ $  #', ' # ########', '## # .  #', '#  # #  #', '#  @ . ##', '## # # #', ' #   . #', ' #######']",3,11,0,495,309,225,155,"[{'ranked': 1, 'steps': 155, 'num_players': 47}, {'ranked': 2, 'steps': 157, 'num_players': 34}, {'ranked': 3, 'steps': 159, 'num_players': 47}, {'ranked': 4, 'steps': 161, 'num_players': 25}, {'ranked': 5, 'steps': 163, 'num_players': 39}, {'ranked': 6, 'steps': 165, 'num_players': 23}, {'ranked': 7, 'steps': 167, 'num_players': 7}, {'ranked': 8, 'steps': 169, 'num_players': 8}, {'ranked': 9, 'steps': 171, 'num_players': 7}, {'ranked': 10, 'steps': 173, 'num_players': 6}]"
Microban,86,9,8,"['    ####', '  ###  ##', ' ## $   #', '## $  # #', '# @#$$  #', '# ..  ###', '# ..###', '#####']",4,8,0,438,302,224,105,"[{'ranked': 1, 'steps': 105, 'num_players': 39}, {'ranked': 2, 'steps': 107, 'num_players': 16}, {'ranked': 3, 'steps': 109, 'num_players': 20}, {'ranked': 4, 'steps': 111, 'num_players': 11}, {'ranked': 5, 'steps': 113, 'num_players': 2}, {'ranked': 6, 'steps': 115, 'num_players': 3}, {'ranked': 7, 'steps': 117, 'num_players': 6}, {'ranked': 8, 'steps': 119, 'num_players': 32}, {'ranked': 9, 'steps': 121, 'num_players': 12}, {'ranked': 10, 'steps': 123, 'num_players': 15}]"
Microban,87,9,10,"['     ####', '######  #', '#       #', '#  ... .#', '##$######', '# $  #', '#   $###', '##  $  #', ' ## @  #', '  ######']",4,12,0,429,317,224,149,"[{'ranked': 1, 'steps': 149, 'num_players': 39}, {'ranked': 2, 'steps': 151, 'num_players': 28}, {'ranked': 3, 'steps': 153, 'num_players': 8}, {'ranked': 4, 'steps': 155, 'num_players': 124}, {'ranked': 5, 'steps': 157, 'num_players': 28}, {'ranked': 6, 'steps': 159, 'num_players': 9}, {'ranked': 7, 'steps': 161, 'num_players': 7}, {'ranked': 8, 'steps': 163, 'num_players': 8}, {'ranked': 9, 'steps': 165, 'num_players': 9}, {'ranked': 10, 'steps': 169, 'num_players': 4}]"
Microban,88,11,12,"['     ####', ' # ###  #', ' # #    #', ' # #  # #', ' # #$ #.#', ' # #  # # #', ' # #$ #.# #', '   #  # # #', '####$ #.# #', '# @     # #', '#   #  ## #', '########']",3,10,0,481,348,224,195,"[{'ranked': 1, 'steps': 195, 'num_players': 34}, {'ranked': 2, 'steps': 197, 'num_players': 17}, {'ranked': 3, 'steps': 199, 'num_players': 13}, {'ranked': 4, 'steps': 201, 'num_players': 13}, {'ranked': 5, 'steps': 203, 'num_players': 5}, {'ranked': 6, 'steps': 205, 'num_players': 21}, {'ranked': 7, 'steps': 207, 'num_players': 10}, {'ranked': 8, 'steps': 209, 'num_players': 26}, {'ranked': 9, 'steps': 211, 'num_players': 11}, {'ranked': 10, 'steps': 213, 'num_players': 11}]"
Microban,89,10,9,"['##########', '#   ##   #', '# $  $@# #', '#### # $ #', '   #.#  ##', ' # #.# $#', ' # #.   #', ' # #.   #', '   ######']",4,11,0,535,282,202,146,"[{'ranked': 1, 'steps': 146, 'num_players': 51}, {'ranked': 2, 'steps': 147, 'num_players': 11}, {'ranked': 3, 'steps': 148, 'num_players': 16}, {'ranked': 4, 'steps': 149, 'num_players': 1}, {'ranked': 5, 'steps': 150, 'num_players': 3}, {'ranked': 6, 'steps': 151, 'num_players': 1}, {'ranked': 7, 'steps': 152, 'num_players': 25}, {'ranked': 8, 'steps': 153, 'num_players': 8}, {'ranked': 9, 'steps': 154, 'num_players': 7}, {'ranked': 10, 'steps': 155, 'num_players': 5}]"
Microban,90,10,7,"[' ########', ' #  @   #', ' # $  $ #', '### ## ###', '#  $..$  #', '#   ..   #', '##########']",4,9,0,448,322,214,64,"[{'ranked': 1, 'steps': 64, 'num_players': 50}, {'ranked': 2, 'steps': 65, 'num_players': 5}, {'ranked': 3, 'steps': 66, 'num_players': 16}, {'ranked': 4, 'steps': 68, 'num_players': 4}, {'ranked': 5, 'steps': 69, 'num_players': 12}, {'ranked': 6, 'steps': 70, 'num_players': 9}, {'ranked': 7, 'steps': 71, 'num_players': 15}, {'ranked': 8, 'steps': 72, 'num_players': 6}, {'ranked': 9, 'steps': 73, 'num_players': 19}, {'ranked': 10, 'steps': 74, 'num_players': 12}]"
Microban,91,11,5,"['###########', '#    .##  #', '# $$@..$$ #', '#   ##.   #', '###########']",4,10,2,435,306,224,45,"[{'ranked': 1, 'steps': 45, 'num_players': 113}, {'ranked': 2, 'steps': 46, 'num_players': 3}, {'ranked': 3, 'steps': 47, 'num_players': 10}, {'ranked': 4, 'steps': 48, 'num_players': 2}, {'ranked': 5, 'steps': 49, 'num_players': 11}, {'ranked': 6, 'steps': 50, 'num_players': 7}, {'ranked': 7, 'steps': 51, 'num_players': 24}, {'ranked': 8, 'steps': 53, 'num_players': 1}, {'ranked': 9, 'steps': 54, 'num_players': 4}, {'ranked': 10, 'steps': 55, 'num_players': 22}]"
Microban,92,15,10,"['  ####', '  #  #    #####', '  #  #    #   #', '  #  ######.# #', '####  $    .  #', '#   $$# ###.# #', '#   #   # #   #', '######### #@ ##', '          #  #', '          ####']",3,14,0,434,347,218,126,"[{'ranked': 1, 'steps': 126, 'num_players': 58}, {'ranked': 2, 'steps': 128, 'num_players': 5}, {'ranked': 3, 'steps': 130, 'num_players': 15}, {'ranked': 4, 'steps': 132, 'num_players': 3}, {'ranked': 5, 'steps': 133, 'num_players': 2}, {'ranked': 6, 'steps': 134, 'num_players': 17}, {'ranked': 7, 'steps': 136, 'num_players': 5}, {'ranked': 8, 'steps': 138, 'num_players': 10}, {'ranked': 9, 'steps': 140, 'num_players': 3}, {'ranked': 10, 'steps': 142, 'num_players': 13}]"
Microban,93,11,11,"[' #########', '##   #   ##', '#    #    #', '#  $ # $  #', '#   *.*   #', '####.@.####', '#   *.*   #', '#  $ # $  #', '#    #    #', '##   #   ##', ' #########']",8,13,1,540,299,189,91,"[{'ranked': 1, 'steps': 91, 'num_players': 34}, {'ranked': 2, 'steps': 93, 'num_players': 8}, {'ranked': 3, 'steps': 95, 'num_players': 5}, {'ranked': 4, 'steps': 97, 'num_players': 9}, {'ranked': 5, 'steps': 99, 'num_players': 3}, {'ranked': 6, 'steps': 101, 'num_players': 1}, {'ranked': 7, 'steps': 103, 'num_players': 5}, {'ranked': 8, 'steps': 105, 'num_players': 3}, {'ranked': 9, 'steps': 107, 'num_players': 2}, {'ranked': 10, 'steps': 109, 'num_players': 1}]"
Microban,94,9,8,"['#########', '# @ #   #', '# $ $   #', '##$### ##', '#  ...  #', '#   #   #', '######  #', '     ####']",3,16,0,464,280,205,83,"[{'ranked': 1, 'steps': 83, 'num_players': 75}, {'ranked': 2, 'steps': 85, 'num_players': 2}, {'ranked': 3, 'steps': 87, 'num_players': 68}, {'ranked': 4, 'steps': 89, 'num_players': 14}, {'ranked': 5, 'steps': 91, 'num_players': 6}, {'ranked': 6, 'steps': 93, 'num_players': 25}, {'ranked': 7, 'steps': 95, 'num_players': 13}, {'ranked': 8, 'steps': 97, 'num_players': 8}, {'ranked': 9, 'steps': 99, 'num_players': 7}, {'ranked': 10, 'steps': 101, 'num_players': 7}]"
Microban,95,8,8,"['########', '#@     #', '# .$$. #', '# $..$ #', '# $..$ #', '# .$$. #', '#      #', '########']",8,7,1,381,310,219,25,"[{'ranked': 1, 'steps': 25, 'num_players': 129}, {'ranked': 2, 'steps': 26, 'num_players': 29}, {'ranked': 3, 'steps': 27, 'num_players': 1}, {'ranked': 4, 'steps': 28, 'num_players': 1}, {'ranked': 5, 'steps': 29, 'num_players': 3}, {'ranked': 6, 'steps': 30, 'num_players': 9}, {'ranked': 7, 'steps': 31, 'num_players': 7}, {'ranked': 8, 'steps': 32, 'num_players': 2}, {'ranked': 9, 'steps': 33, 'num_players': 1}, {'ranked': 10, 'steps': 34, 'num_players': 3}]"
Microban,96,11,11,"['  ######', '  #    #', '  #    #', '#####  #', '#   #.#####', '#   $@$   #', '#####.#   #', '   ## ## ##', '   #   $.#', '   #   ###', '   #####']",3,9,0,403,250,210,92,"[{'ranked': 1, 'steps': 92, 'num_players': 83}, {'ranked': 2, 'steps': 94, 'num_players': 4}, {'ranked': 3, 'steps': 96, 'num_players': 10}, {'ranked': 4, 'steps': 98, 'num_players': 1}, {'ranked': 5, 'steps': 100, 'num_players': 6}, {'ranked': 6, 'steps': 102, 'num_players': 2}, {'ranked': 7, 'steps': 104, 'num_players': 5}, {'ranked': 8, 'steps': 106, 'num_players': 2}, {'ranked': 9, 'steps': 108, 'num_players': 1}, {'ranked': 10, 'steps': 110, 'num_players': 2}]"
Microban,97,14,10,"['   ####', '   #  ########', '#### $ $.....#', '#   $   ######', '#@### ###', '#  $  #', '# $ # #', '## #  #', ' #    #', ' ######']",5,11,0,478,265,206,164,"[{'ranked': 1, 'steps': 164, 'num_players': 58}, {'ranked': 2, 'steps': 166, 'num_players': 10}, {'ranked': 3, 'steps': 168, 'num_players': 8}, {'ranked': 4, 'steps': 170, 'num_players': 29}, {'ranked': 5, 'steps': 172, 'num_players': 19}, {'ranked': 6, 'steps': 174, 'num_players': 17}, {'ranked': 7, 'steps': 176, 'num_players': 15}, {'ranked': 8, 'steps': 178, 'num_players': 9}, {'ranked': 9, 'steps': 180, 'num_players': 11}, {'ranked': 10, 'steps': 182, 'num_players': 7}]"
Microban,98,16,10,"['#####', '#   ## ####', '#  $ ### .#', '# $   $  .#', '## $#####.# ####', '# $  # # .###  #', '#    # # .#  @ #', '###  # #       #', '  #### ##     ##', '        #######']",5,9,0,404,284,196,269,"[{'ranked': 1, 'steps': 269, 'num_players': 39}, {'ranked': 2, 'steps': 271, 'num_players': 7}, {'ranked': 3, 'steps': 273, 'num_players': 7}, {'ranked': 4, 'steps': 275, 'num_players': 6}, {'ranked': 5, 'steps': 277, 'num_players': 17}, {'ranked': 6, 'steps': 279, 'num_players': 5}, {'ranked': 7, 'steps': 281, 'num_players': 7}, {'ranked': 8, 'steps': 283, 'num_players': 9}, {'ranked': 9, 'steps': 285, 'num_players': 28}, {'ranked': 10, 'steps': 287, 'num_players': 19}]"
Microban,99,22,10,"['               #####', '               #   #', '#######  ####### # #', '#     #  #  #      #', '#  @  ####  #     ####', '#  #    ....## ####  #', '#    ##### ## $$ $ $ #', '######   #           #', '         #  ##########', '         ####']",4,10,0,358,249,189,349,"[{'ranked': 1, 'steps': 349, 'num_players': 43}, {'ranked': 2, 'steps': 351, 'num_players': 6}, {'ranked': 3, 'steps': 353, 'num_players': 4}, {'ranked': 4, 'steps': 355, 'num_players': 1}, {'ranked': 5, 'steps': 357, 'num_players': 5}, {'ranked': 6, 'steps': 359, 'num_players': 6}, {'ranked': 7, 'steps': 361, 'num_players': 3}, {'ranked': 8, 'steps': 363, 'num_players': 16}, {'ranked': 9, 'steps': 365, 'num_players': 8}, {'ranked': 10, 'steps': 367, 'num_players': 8}]"
Microban,100,8,8,"['#######', '# @#  #', '#.$   #', '#. # $##', '#.$#   #', '#. # $ #', '#  #   #', '########']",4,16,0,464,280,193,155,"[{'ranked': 1, 'steps': 155, 'num_players': 50}, {'ranked': 2, 'steps': 157, 'num_players': 29}, {'ranked': 3, 'steps': 159, 'num_players': 13}, {'ranked': 4, 'steps': 161, 'num_players': 10}, {'ranked': 5, 'steps': 163, 'num_players': 8}, {'ranked': 6, 'steps': 165, 'num_players': 5}, {'ranked': 7, 'steps': 167, 'num_players': 1}, {'ranked': 8, 'steps': 169, 'num_players': 7}, {'ranked': 9, 'steps': 171, 'num_players': 14}, {'ranked': 10, 'steps': 173, 'num_players': 5}]"
Microban,101,13,13,"['  #####', '  #   #', '  # # #######', '  #  *  #   #', '  ## ##   # #', '  #     #*  #', '### # # # ###', '#  *#$+   #', '# #   ## ##', '#   #  *  #', '####### # #', '      #   #', '      #####']",5,12,0,324,217,185,79,"[{'ranked': 1, 'steps': 79, 'num_players': 139}, {'ranked': 2, 'steps': 81, 'num_players': 7}, {'ranked': 3, 'steps': 83, 'num_players': 8}, {'ranked': 4, 'steps': 85, 'num_players': 4}, {'ranked': 5, 'steps': 87, 'num_players': 3}, {'ranked': 6, 'steps': 89, 'num_players': 2}, {'ranked': 7, 'steps': 91, 'num_players': 5}, {'ranked': 8, 'steps': 93, 'num_players': 1}, {'ranked': 9, 'steps': 95, 'num_players': 2}, {'ranked': 10, 'steps': 97, 'num_players': 3}]"
Microban,102,11,8,"['###########', '#....#    #', '#  #   $$ #', '#  @  ##  #', '#     ##$ #', '######  $ #', '     #    #', '     ######']",4,12,0,419,268,191,149,"[{'ranked': 1, 'steps': 149, 'num_players': 54}, {'ranked': 2, 'steps': 150, 'num_players': 11}, {'ranked': 3, 'steps': 151, 'num_players': 6}, {'ranked': 4, 'steps': 152, 'num_players': 4}, {'ranked': 5, 'steps': 153, 'num_players': 2}, {'ranked': 6, 'steps': 154, 'num_players': 1}, {'ranked': 7, 'steps': 155, 'num_players': 1}, {'ranked': 8, 'steps': 156, 'num_players': 5}, {'ranked': 9, 'steps': 157, 'num_players': 1}, {'ranked': 10, 'steps': 158, 'num_players': 1}]"
Microban,103,8,8,"['  #####', '  # . ##', '### $  #', '# . $#@#', '# #$ . #', '#  $ ###', '## . #', ' #####']",4,9,1,393,264,186,35,"[{'ranked': 1, 'steps': 35, 'num_players': 73}, {'ranked': 2, 'steps': 37, 'num_players': 16}, {'ranked': 3, 'steps': 39, 'num_players': 16}, {'ranked': 4, 'steps': 41, 'num_players': 20}, {'ranked': 5, 'steps': 43, 'num_players': 6}, {'ranked': 6, 'steps': 45, 'num_players': 6}, {'ranked': 7, 'steps': 47, 'num_players': 10}, {'ranked': 8, 'steps': 49, 'num_players': 4}, {'ranked': 9, 'steps': 51, 'num_players': 1}, {'ranked': 10, 'steps': 53, 'num_players': 1}]"
Microban,104,9,9,"['    #####', '#####   #', '#    $  #', '#  $#$#@#', '### #   #', '  # ... #', '  ###  ##', '    #  #', '    ####']",3,7,0,451,320,188,79,"[{'ranked': 1, 'steps': 79, 'num_players': 37}, {'ranked': 2, 'steps': 81, 'num_players': 25}, {'ranked': 3, 'steps': 83, 'num_players': 18}, {'ranked': 4, 'steps': 85, 'num_players': 19}, {'ranked': 5, 'steps': 87, 'num_players': 19}, {'ranked': 6, 'steps': 89, 'num_players': 6}, {'ranked': 7, 'steps': 91, 'num_players': 9}, {'ranked': 8, 'steps': 93, 'num_players': 8}, {'ranked': 9, 'steps': 95, 'num_players': 10}, {'ranked': 10, 'steps': 97, 'num_players': 8}]"
Microban,105,11,11,"[' #### ####', '##  ###  ##', '#   # #   #', '#  *. .*  #', '###$   $###', ' #   @   #', '###$   $###', '#  *. .*  #', '#   # #   #', '##  ###  ##', ' #### ####']",8,8,0,417,261,175,75,"[{'ranked': 1, 'steps': 75, 'num_players': 44}, {'ranked': 2, 'steps': 77, 'num_players': 16}, {'ranked': 3, 'steps': 79, 'num_players': 15}, {'ranked': 4, 'steps': 81, 'num_players': 16}, {'ranked': 5, 'steps': 83, 'num_players': 6}, {'ranked': 6, 'steps': 85, 'num_players': 9}, {'ranked': 7, 'steps': 87, 'num_players': 7}, {'ranked': 8, 'steps': 89, 'num_players': 3}, {'ranked': 9, 'steps': 91, 'num_players': 5}, {'ranked': 10, 'steps': 93, 'num_players': 3}]"
Microban,106,10,9,"[' ########', ' #      #', ' #@   $ #', '## ###$ #', '# .....###', '# $ $ $  #', '###### # #', '     #   #', '     #####']",5,11,0,431,307,177,205,"[{'ranked': 1, 'steps': 205, 'num_players': 27}, {'ranked': 2, 'steps': 207, 'num_players': 14}, {'ranked': 3, 'steps': 209, 'num_players': 4}, {'ranked': 4, 'steps': 211, 'num_players': 6}, {'ranked': 5, 'steps': 213, 'num_players': 2}, {'ranked': 6, 'steps': 215, 'num_players': 4}, {'ranked': 7, 'steps': 217, 'num_players': 2}, {'ranked': 8, 'steps': 219, 'num_players': 1}, {'ranked': 9, 'steps': 221, 'num_players': 1}, {'ranked': 10, 'steps': 223, 'num_players': 3}]"
Microban,107,8,8,"['########', '#      #', '# $*** #', '# *  * #', '# *  * #', '# ***. #', '#     @#', '########']",11,14,0,425,298,184,38,"[{'ranked': 1, 'steps': 38, 'num_players': 63}, {'ranked': 2, 'steps': 40, 'num_players': 1}, {'ranked': 3, 'steps': 42, 'num_players': 73}, {'ranked': 4, 'steps': 44, 'num_players': 38}, {'ranked': 5, 'steps': 46, 'num_players': 18}, {'ranked': 6, 'steps': 48, 'num_players': 10}, {'ranked': 7, 'steps': 50, 'num_players': 2}, {'ranked': 8, 'steps': 52, 'num_players': 2}, {'ranked': 9, 'steps': 54, 'num_players': 3}, {'ranked': 10, 'steps': 58, 'num_players': 2}]"
Microban,108,15,8,"['####     #####', '#  ###   #   ##', '#    #   #$ $ #', '#..# ##### #  #', '#  @    # $ $ #', '#..#         ##', '##   #########', ' #####']",4,17,0,458,209,141,238,"[{'ranked': 1, 'steps': 238, 'num_players': 28}, {'ranked': 2, 'steps': 240, 'num_players': 9}, {'ranked': 3, 'steps': 242, 'num_players': 6}, {'ranked': 4, 'steps': 244, 'num_players': 11}, {'ranked': 5, 'steps': 246, 'num_players': 24}, {'ranked': 6, 'steps': 248, 'num_players': 6}, {'ranked': 7, 'steps': 250, 'num_players': 12}, {'ranked': 8, 'steps': 252, 'num_players': 10}, {'ranked': 9, 'steps': 254, 'num_players': 6}, {'ranked': 10, 'steps': 256, 'num_players': 7}]"
Microban,109,9,13,"['  #######', '# #     #', '# # # # #', '  # @ $ #', '### ### #', '#   ### #', '# $  ##.#', '## $  #.#', ' ## $  .#', '# ## $#.#', '## ## #.#', '### #   #', '### #####']",5,10,0,353,219,157,177,"[{'ranked': 1, 'steps': 177, 'num_players': 32}, {'ranked': 2, 'steps': 179, 'num_players': 16}, {'ranked': 3, 'steps': 181, 'num_players': 11}, {'ranked': 4, 'steps': 183, 'num_players': 13}, {'ranked': 5, 'steps': 185, 'num_players': 10}, {'ranked': 6, 'steps': 187, 'num_players': 5}, {'ranked': 7, 'steps': 189, 'num_players': 8}, {'ranked': 8, 'steps': 191, 'num_players': 7}, {'ranked': 9, 'steps': 193, 'num_players': 1}, {'ranked': 10, 'steps': 197, 'num_players': 3}]"
Microban,110,9,9,"['  ####', '  #  #', '  # $####', '###. .  #', '# $ # $ #', '#  . .###', '####$ #', '   # @#', '   ####']",4,11,1,379,271,166,51,"[{'ranked': 1, 'steps': 51, 'num_players': 57}, {'ranked': 2, 'steps': 53, 'num_players': 8}, {'ranked': 3, 'steps': 55, 'num_players': 6}, {'ranked': 4, 'steps': 57, 'num_players': 5}, {'ranked': 5, 'steps': 59, 'num_players': 19}, {'ranked': 6, 'steps': 61, 'num_players': 2}, {'ranked': 7, 'steps': 63, 'num_players': 4}, {'ranked': 8, 'steps': 65, 'num_players': 24}, {'ranked': 9, 'steps': 67, 'num_players': 8}, {'ranked': 10, 'steps': 69, 'num_players': 5}]"
Microban,111,9,12,"['######', '#    ####', '#    ...#', '#    ...#', '######  #', '  #  #  #', '  # $$ ##', '  # @$  #', '  # $$  #', '  ## $# #', '   #    #', '   ######']",6,8,0,383,199,151,166,"[{'ranked': 1, 'steps': 166, 'num_players': 30}, {'ranked': 2, 'steps': 168, 'num_players': 5}, {'ranked': 3, 'steps': 170, 'num_players': 4}, {'ranked': 4, 'steps': 172, 'num_players': 1}, {'ranked': 5, 'steps': 174, 'num_players': 4}, {'ranked': 6, 'steps': 176, 'num_players': 9}, {'ranked': 7, 'steps': 178, 'num_players': 2}, {'ranked': 8, 'steps': 180, 'num_players': 10}, {'ranked': 9, 'steps': 182, 'num_players': 5}, {'ranked': 10, 'steps': 183, 'num_players': 1}]"
Microban,112,10,13,"[' #####', '##   ####', '#  $$$  #', '# #   $ #', '#   $## ##', '###  #.  #', '  #  #   #', ' ##### ###', ' #   # ##', ' # @....#', ' #      #', ' #   #  #', ' ########']",5,9,0,311,193,149,261,"[{'ranked': 1, 'steps': 261, 'num_players': 29}, {'ranked': 2, 'steps': 263, 'num_players': 1}, {'ranked': 3, 'steps': 265, 'num_players': 3}, {'ranked': 4, 'steps': 267, 'num_players': 1}, {'ranked': 5, 'steps': 271, 'num_players': 4}, {'ranked': 6, 'steps': 273, 'num_players': 1}, {'ranked': 7, 'steps': 278, 'num_players': 2}, {'ranked': 8, 'steps': 280, 'num_players': 1}, {'ranked': 9, 'steps': 281, 'num_players': 1}, {'ranked': 10, 'steps': 282, 'num_players': 4}]"
Microban,113,14,13,"['   #####', '  ##   #', '###  # #', '#    . #', '#  ## #####', '#  . . #  ##', '#  # @ $   ###', '#####. #  $  #', '    ####  $  #', '       ## $ ##', '        #  ##', '        #  #', '        ####']",4,6,1,357,239,150,162,"[{'ranked': 1, 'steps': 162, 'num_players': 23}, {'ranked': 2, 'steps': 164, 'num_players': 4}, {'ranked': 3, 'steps': 166, 'num_players': 12}, {'ranked': 4, 'steps': 168, 'num_players': 11}, {'ranked': 5, 'steps': 170, 'num_players': 8}, {'ranked': 6, 'steps': 172, 'num_players': 5}, {'ranked': 7, 'steps': 174, 'num_players': 1}, {'ranked': 8, 'steps': 176, 'num_players': 3}, {'ranked': 9, 'steps': 178, 'num_players': 1}, {'ranked': 10, 'steps': 180, 'num_players': 3}]"
Microban,114,11,9,"['######', '#    ###', '#  # $ #', '#  $ @ #', '## ## #####', '#  #......#', '# $ $ $ $ #', '##   ######', ' #####']",6,9,0,322,199,149,227,"[{'ranked': 1, 'steps': 227, 'num_players': 24}, {'ranked': 2, 'steps': 228, 'num_players': 1}, {'ranked': 3, 'steps': 229, 'num_players': 6}, {'ranked': 4, 'steps': 230, 'num_players': 1}, {'ranked': 5, 'steps': 231, 'num_players': 3}, {'ranked': 6, 'steps': 232, 'num_players': 1}, {'ranked': 7, 'steps': 235, 'num_players': 4}, {'ranked': 8, 'steps': 236, 'num_players': 1}, {'ranked': 9, 'steps': 238, 'num_players': 1}, {'ranked': 10, 'steps': 239, 'num_players': 1}]"
Microban,115,12,8,"['    #####', '#####   ####', '#     #    #', '#  #.....  #', '##  ## # ###', ' #$$@$$$ #', ' #     ###', ' #######']",5,8,0,334,229,144,110,"[{'ranked': 1, 'steps': 110, 'num_players': 25}, {'ranked': 2, 'steps': 114, 'num_players': 1}, {'ranked': 3, 'steps': 116, 'num_players': 10}, {'ranked': 4, 'steps': 118, 'num_players': 1}, {'ranked': 5, 'steps': 119, 'num_players': 1}, {'ranked': 6, 'steps': 120, 'num_players': 4}, {'ranked': 7, 'steps': 122, 'num_players': 1}, {'ranked': 8, 'steps': 124, 'num_players': 3}, {'ranked': 9, 'steps': 126, 'num_players': 2}, {'ranked': 10, 'steps': 128, 'num_players': 2}]"
Microban,116,10,7,"['     #####', '   ###   #', '####.....#', '# @$$$$$ #', '#     # ##', '#####   #', '    #####']",5,9,0,297,185,148,63,"[{'ranked': 1, 'steps': 63, 'num_players': 35}, {'ranked': 2, 'steps': 65, 'num_players': 11}, {'ranked': 3, 'steps': 67, 'num_players': 4}, {'ranked': 4, 'steps': 68, 'num_players': 6}, {'ranked': 5, 'steps': 69, 'num_players': 1}, {'ranked': 6, 'steps': 70, 'num_players': 12}, {'ranked': 7, 'steps': 71, 'num_players': 3}, {'ranked': 8, 'steps': 72, 'num_players': 7}, {'ranked': 9, 'steps': 74, 'num_players': 6}, {'ranked': 10, 'steps': 75, 'num_players': 3}]"
Microban,117,11,10,"[' #### ####', ' #  ###  ##', ' #      @ #', '##..###   #', '#      #  #', '#...#$  # #', '# ## $$ $ #', '#  $    ###', '####  ###', '   ####']",5,9,0,302,173,130,178,"[{'ranked': 1, 'steps': 178, 'num_players': 24}, {'ranked': 2, 'steps': 180, 'num_players': 5}, {'ranked': 3, 'steps': 182, 'num_players': 8}, {'ranked': 4, 'steps': 184, 'num_players': 2}, {'ranked': 5, 'steps': 186, 'num_players': 3}, {'ranked': 6, 'steps': 188, 'num_players': 2}, {'ranked': 7, 'steps': 190, 'num_players': 1}, {'ranked': 8, 'steps': 192, 'num_players': 2}, {'ranked': 9, 'steps': 195, 'num_players': 1}, {'ranked': 10, 'steps': 197, 'num_players': 1}]"
Microban,118,10,10,"[' #####', '##   ##', '#  $  ##', '# $ $  ##', '###$# . ##', '  # # .  #', ' ## ##.  #', ' # @  . ##', ' #   #  #', ' ########']",4,15,0,326,209,142,172,"[{'ranked': 1, 'steps': 172, 'num_players': 28}, {'ranked': 2, 'steps': 174, 'num_players': 8}, {'ranked': 3, 'steps': 176, 'num_players': 14}, {'ranked': 4, 'steps': 178, 'num_players': 5}, {'ranked': 5, 'steps': 180, 'num_players': 5}, {'ranked': 6, 'steps': 182, 'num_players': 7}, {'ranked': 7, 'steps': 184, 'num_players': 5}, {'ranked': 8, 'steps': 186, 'num_players': 3}, {'ranked': 9, 'steps': 188, 'num_players': 5}, {'ranked': 10, 'steps': 190, 'num_players': 3}]"
Microban,119,9,10,"['  ######', '  #    ##', ' ## ##  #', ' # $$ # #', ' # @$ # #', ' #    # #', '#### #  #', '#  ... ##', '#     ##', '#######']",3,9,0,328,231,155,131,"[{'ranked': 1, 'steps': 131, 'num_players': 36}, {'ranked': 2, 'steps': 133, 'num_players': 22}, {'ranked': 3, 'steps': 135, 'num_players': 11}, {'ranked': 4, 'steps': 137, 'num_players': 15}, {'ranked': 5, 'steps': 139, 'num_players': 1}, {'ranked': 6, 'steps': 141, 'num_players': 8}, {'ranked': 7, 'steps': 143, 'num_players': 8}, {'ranked': 8, 'steps': 145, 'num_players': 24}, {'ranked': 9, 'steps': 147, 'num_players': 7}, {'ranked': 10, 'steps': 149, 'num_players': 11}]"
Microban,120,11,11,"['      ####', '#######  #', '# $      ##', '# $#####  #', '#  @#  #  #', '## ##..   #', '#  # ..####', '# $  ###', '# $###', '#  #', '####']",4,8,0,259,192,147,183,"[{'ranked': 1, 'steps': 183, 'num_players': 33}, {'ranked': 2, 'steps': 185, 'num_players': 1}, {'ranked': 3, 'steps': 187, 'num_players': 4}, {'ranked': 4, 'steps': 189, 'num_players': 1}, {'ranked': 5, 'steps': 191, 'num_players': 6}, {'ranked': 6, 'steps': 195, 'num_players': 6}, {'ranked': 7, 'steps': 199, 'num_players': 7}, {'ranked': 8, 'steps': 201, 'num_players': 1}, {'ranked': 9, 'steps': 203, 'num_players': 3}, {'ranked': 10, 'steps': 205, 'num_players': 5}]"
