collection_name,level_name,level_width,level_height,layout,num_boxes,sokobanonline__likes,sokobanonline__dislikes,sokobanonline__num_played,sokobanonline__num_solved,sokobanonline__uniquely_solved,sokobanonline__shortest_solution,sokobanonline__top_solutions,level_area,sokobanonline__shortest,sokobanonline__solve_rate,sokobanonline__top_solutions_flattened,sokobanonline__reaction_rate,sokobanonline__likes_rate,sokobanonline__likes_perc,sokobanonline__dislikes_rate,sokobanonline__dislikes_perc,enjoyment_cat,difficulty_cat,shortestPath_cat
Sokogen-990602-Levels,70,7,7,"['#######', '##  ###', '##    #', '# $. .#', '# #$$ #', '#@ .###', '#######']",3,4,0,138,75,53,55,"[{'ranked': 1, 'steps': 55, 'num_players': 26}, {'ranked': 2, 'steps': 57, 'num_players': 14}, {'ranked': 3, 'steps': 59, 'num_players': 2}, {'ranked': 4, 'steps': 61, 'num_players': 2}, {'ranked': 5, 'steps': 63, 'num_players': 3}, {'ranked': 6, 'steps': 67, 'num_players': 2}, {'ranked': 7, 'steps': 71, 'num_players': 1}, {'ranked': 8, 'steps': 73, 'num_players': 5}, {'ranked': 9, 'steps': 81, 'num_players': 4}, {'ranked': 10, 'steps': 85, 'num_players': 1}]",49,55,0.5434782608695652,"[55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 59, 59, 61, 61, 63, 63, 63, 67, 67, 71, 73, 73, 73, 73, 73, 81, 81, 81, 81, 85]",0.028985507246376812,0.028985507246376812,1.0,0.0,0.0,low,hard,long
Sokogen-990602-Levels,71,8,6,"['########', '##@ .###', '# $$$  #', '# #.   #', '# .  ###', '########']",3,6,0,176,92,57,36,"[{'ranked': 1, 'steps': 36, 'num_players': 31}, {'ranked': 2, 'steps': 38, 'num_players': 8}, {'ranked': 3, 'steps': 42, 'num_players': 1}, {'ranked': 4, 'steps': 48, 'num_players': 4}, {'ranked': 5, 'steps': 50, 'num_players': 1}, {'ranked': 6, 'steps': 52, 'num_players': 4}, {'ranked': 7, 'steps': 54, 'num_players': 2}, {'ranked': 8, 'steps': 56, 'num_players': 6}, {'ranked': 9, 'steps': 58, 'num_players': 4}, {'ranked': 10, 'steps': 60, 'num_players': 2}]",48,36,0.5227272727272727,"[36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 38, 38, 38, 38, 38, 38, 38, 38, 42, 48, 48, 48, 48, 50, 52, 52, 52, 52, 54, 54, 56, 56, 56, 56, 56, 56, 58, 58, 58, 58, 60, 60]",0.03409090909090909,0.03409090909090909,1.0,0.0,0.0,high,hard,short
Dimitri-and-Yorick,2,7,7,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",3,8,0,142,140,134,17,"[{'ranked': 1, 'steps': 17, 'num_players': 128}, {'ranked': 2, 'steps': 19, 'num_players': 2}, {'ranked': 3, 'steps': 25, 'num_players': 1}, {'ranked': 4, 'steps': 29, 'num_players': 1}, {'ranked': 5, 'steps': 39, 'num_players': 1}]",49,17,0.9859154929577465,"[17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 19, 19, 25, 29, 39]",0.056338028169014086,0.056338028169014086,1.0,0.0,0.0,high,easy,short
Dimitri-and-Yorick,16,7,6,"['#######', '#  $ .#', '#  @$ #', '#  #$.#', '#  . ##', '######']",3,8,0,231,177,125,41,"[{'ranked': 1, 'steps': 41, 'num_players': 68}, {'ranked': 2, 'steps': 42, 'num_players': 8}, {'ranked': 3, 'steps': 43, 'num_players': 5}, {'ranked': 4, 'steps': 45, 'num_players': 45}, {'ranked': 5, 'steps': 46, 'num_players': 11}, {'ranked': 6, 'steps': 47, 'num_players': 7}, {'ranked': 7, 'steps': 48, 'num_players': 1}, {'ranked': 8, 'steps': 49, 'num_players': 3}, {'ranked': 9, 'steps': 57, 'num_players': 2}, {'ranked': 10, 'steps': 59, 'num_players': 1}]",42,41,0.7662337662337663,"[41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 42, 42, 42, 42, 42, 42, 42, 42, 43, 43, 43, 43, 43, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 47, 47, 47, 47, 47, 47, 47, 48, 49, 49, 49, 57, 57, 59]",0.03463203463203463,0.03463203463203463,1.0,0.0,0.0,high,easy,short
Dimitri-and-Yorick,18,7,6,"['#######', '#    .#', '# $$#.#', '# $@ .#', '#     #', '#######']",3,9,0,217,191,124,25,"[{'ranked': 1, 'steps': 25, 'num_players': 64}, {'ranked': 2, 'steps': 27, 'num_players': 14}, {'ranked': 3, 'steps': 29, 'num_players': 40}, {'ranked': 4, 'steps': 31, 'num_players': 15}, {'ranked': 5, 'steps': 33, 'num_players': 14}, {'ranked': 6, 'steps': 35, 'num_players': 6}, {'ranked': 7, 'steps': 37, 'num_players': 4}, {'ranked': 8, 'steps': 39, 'num_players': 7}, {'ranked': 9, 'steps': 41, 'num_players': 1}, {'ranked': 10, 'steps': 43, 'num_players': 2}]",42,25,0.880184331797235,"[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 35, 35, 35, 35, 35, 35, 37, 37, 37, 37, 39, 39, 39, 39, 39, 39, 39, 41, 43, 43]",0.041474654377880185,0.041474654377880185,1.0,0.0,0.0,high,easy,short
Dimitri-and-Yorick,20,7,6,"['#######', '#     #', '#    .#', '#@$$$.#', '#  # .#', '#######']",3,8,0,251,207,117,38,"[{'ranked': 1, 'steps': 38, 'num_players': 55}, {'ranked': 2, 'steps': 39, 'num_players': 36}, {'ranked': 3, 'steps': 40, 'num_players': 10}, {'ranked': 4, 'steps': 41, 'num_players': 17}, {'ranked': 5, 'steps': 42, 'num_players': 3}, {'ranked': 6, 'steps': 43, 'num_players': 6}, {'ranked': 7, 'steps': 44, 'num_players': 3}, {'ranked': 8, 'steps': 45, 'num_players': 9}, {'ranked': 9, 'steps': 46, 'num_players': 7}, {'ranked': 10, 'steps': 47, 'num_players': 9}]",42,38,0.8247011952191236,"[38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 42, 42, 42, 43, 43, 43, 43, 43, 43, 44, 44, 44, 45, 45, 45, 45, 45, 45, 45, 45, 45, 46, 46, 46, 46, 46, 46, 46, 47, 47, 47, 47, 47, 47, 47, 47, 47]",0.03187250996015936,0.03187250996015936,1.0,0.0,0.0,high,easy,short
Dimitri-and-Yorick,30,6,6,"['######', '#.  .#', '# $$ #', '#$ # #', '#@  .#', '######']",3,9,0,157,132,115,22,"[{'ranked': 1, 'steps': 22, 'num_players': 89}, {'ranked': 2, 'steps': 24, 'num_players': 4}, {'ranked': 3, 'steps': 26, 'num_players': 1}, {'ranked': 4, 'steps': 30, 'num_players': 20}, {'ranked': 5, 'steps': 34, 'num_players': 3}, {'ranked': 6, 'steps': 38, 'num_players': 5}, {'ranked': 7, 'steps': 40, 'num_players': 3}, {'ranked': 8, 'steps': 46, 'num_players': 1}, {'ranked': 9, 'steps': 50, 'num_players': 1}]",36,22,0.8407643312101911,"[22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 24, 24, 24, 24, 26, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 34, 34, 34, 38, 38, 38, 38, 38, 40, 40, 40, 46, 50]",0.05732484076433121,0.05732484076433121,1.0,0.0,0.0,high,easy,short
Dimitri-and-Yorick,31,6,6,"['######', '#.  .#', '# $$ #', '#$ # #', '#@ . #', '######']",3,7,0,159,126,112,29,"[{'ranked': 1, 'steps': 29, 'num_players': 93}, {'ranked': 2, 'steps': 30, 'num_players': 2}, {'ranked': 3, 'steps': 31, 'num_players': 1}, {'ranked': 4, 'steps': 33, 'num_players': 8}, {'ranked': 5, 'steps': 35, 'num_players': 1}, {'ranked': 6, 'steps': 37, 'num_players': 6}, {'ranked': 7, 'steps': 39, 'num_players': 7}, {'ranked': 8, 'steps': 41, 'num_players': 2}, {'ranked': 9, 'steps': 49, 'num_players': 1}, {'ranked': 10, 'steps': 61, 'num_players': 1}]",36,29,0.7924528301886793,"[29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 30, 30, 31, 33, 33, 33, 33, 33, 33, 33, 33, 35, 37, 37, 37, 37, 37, 37, 39, 39, 39, 39, 39, 39, 39, 41, 41, 49, 61]",0.0440251572327044,0.0440251572327044,1.0,0.0,0.0,high,easy,short
Dimitri-and-Yorick,37,6,6,"['######', '# @$.#', '# $$.#', '#  #.#', '#    #', '######']",3,8,0,149,121,110,41,"[{'ranked': 1, 'steps': 41, 'num_players': 75}, {'ranked': 2, 'steps': 42, 'num_players': 38}, {'ranked': 3, 'steps': 43, 'num_players': 2}, {'ranked': 4, 'steps': 44, 'num_players': 1}, {'ranked': 5, 'steps': 45, 'num_players': 1}, {'ranked': 6, 'steps': 57, 'num_players': 1}, {'ranked': 7, 'steps': 64, 'num_players': 1}]",36,41,0.8120805369127517,"[41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 43, 43, 44, 45, 57, 64]",0.053691275167785234,0.053691275167785234,1.0,0.0,0.0,high,easy,short
Microban,2,6,7,"['######', '#    #', '# #@ #', '# $* #', '# .* #', '#    #', '######']",3,51,4,1463,1150,858,16,"[{'ranked': 1, 'steps': 16, 'num_players': 714}, {'ranked': 2, 'steps': 18, 'num_players': 140}, {'ranked': 3, 'steps': 20, 'num_players': 25}, {'ranked': 4, 'steps': 22, 'num_players': 18}, {'ranked': 5, 'steps': 24, 'num_players': 33}, {'ranked': 6, 'steps': 26, 'num_players': 15}, {'ranked': 7, 'steps': 28, 'num_players': 3}, {'ranked': 8, 'steps': 30, 'num_players': 2}, {'ranked': 9, 'steps': 32, 'num_players': 1}, {'ranked': 10, 'steps': 34, 'num_players': 4}]",42,16,0.7860560492139439,"[16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 28, 28, 28, 30, 30, 32, 34, 34, 34, 34]",0.03759398496240601,0.034859876965140126,0.9272727272727272,0.002734107997265892,0.07272727272727272,high,easy,short
Microban,4,8,6,"['########', '#      #', '# .**$@#', '#      #', '#####  #', '    ####']",3,41,3,1641,1238,774,23,"[{'ranked': 1, 'steps': 23, 'num_players': 426}, {'ranked': 2, 'steps': 25, 'num_players': 31}, {'ranked': 3, 'steps': 27, 'num_players': 11}, {'ranked': 4, 'steps': 29, 'num_players': 41}, {'ranked': 5, 'steps': 31, 'num_players': 183}, {'ranked': 6, 'steps': 33, 'num_players': 49}, {'ranked': 7, 'steps': 35, 'num_players': 17}, {'ranked': 8, 'steps': 37, 'num_players': 72}, {'ranked': 9, 'steps': 39, 'num_players': 44}, {'ranked': 10, 'steps': 41, 'num_players': 24}]",48,23,0.7544180377818404,"[23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41]",0.02681291895185862,0.024984765386959172,0.9318181818181818,0.0018281535648994515,0.06818181818181818,low,easy,short
